compensation_month,advisor_id,advisor_name,team,region,compensation_plan,base_compensation,incentive_payout,total_compensation,leads_assigned,converted_leads,net_new_assets,ending_assets,payout_per_converted_lead,payout_per_dollar_net_new_assets,compensation_percentile,growth_percentile,conversion_percentile
2025-01-01,22,Advisor 22,Acquisition,Northeast,Standard,8279.01,26.86,8305.88,5,2,44369.74,2254328.76,13.43,0.0006053675320161895,0.4782608695652174,0.6956521739130435,0.8695652173913043
2025-01-01,20,Advisor 20,Relationship Growth,Southeast,Standard,8416.89,15.23,8432.12,5,1,21372.079999999998,1370731.73,15.23,0.0007126119685121899,0.5217391304347826,0.4782608695652174,0.6956521739130435
2025-01-01,5,Advisor 05,Relationship Growth,West,Standard,8762.97,37.21,8800.18,4,0,47770.840000000004,2866962.87,,0.0007789270609434542,0.5652173913043478,0.7391304347826086,0.0
2025-01-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,8888.32,1.42,8889.74,2,0,1967.89,339993.23,,0.0007215850479447529,0.6086956521739131,0.08695652173913043,0.0
2025-01-01,8,Advisor 08,Acquisition,West,Standard,8784.06,126.5,8910.56,7,1,198019.62,5306920.09,126.5,0.0006388255870807145,0.6521739130434783,0.9565217391304348,0.6956521739130435
2025-01-01,15,Advisor 15,Acquisition,Midwest,Standard,8512.01,526.39,9038.4,6,0,24262.0,1328638.28,,0.021696067925150442,0.6956521739130435,0.5652173913043478,0.0
2025-01-01,18,Advisor 18,Retirement Specialists,West,Standard,9040.55,9.33,9049.88,3,0,13157.52,434633.68000000005,,0.0007091001951735586,0.7391304347826086,0.34782608695652173,0.0
2025-01-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,8910.6,155.65,9066.25,3,0,280339.39,6884466.069999999,,0.0005552198711711543,0.782608695652174,1.0,0.0
2025-01-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,8556.68,547.26,9103.95,5,2,6254.7300000000005,5620608.99,273.63,0.08749538349377191,0.8260869565217391,0.21739130434782608,0.8695652173913043
2025-01-01,11,Advisor 11,High Value,Midwest,Growth Plus,9122.5,2.8,9125.3,3,0,3831.29,410678.44,,0.0007308243437588905,0.8695652173913043,0.17391304347826086,0.0
2025-01-01,14,Advisor 14,Relationship Growth,Midwest,Standard,9143.07,20.21,9163.28,2,0,30426.08,2105394.0500000003,,0.0006642327897645704,0.9130434782608695,0.6086956521739131,0.0
2025-01-01,13,Advisor 13,Relationship Growth,Southeast,Standard,8913.15,491.91,9405.06,4,1,15557.26,1622018.93,491.91,0.03161932114009794,0.9565217391304348,0.391304347826087,0.6956521739130435
2025-01-01,21,Advisor 21,High Value,West,Growth Plus,9420.66,4.06,9424.72,0,0,6901.640000000001,2019327.14,,0.0005882659773619023,1.0,0.2608695652173913,0.0
2025-02-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,6588.05,0.0,6588.05,6,2,-3011.11,1072686.17,0.0,-0.0,0.0,0.08695652173913043,0.9130434782608695
2025-02-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,6517.16,553.49,7070.65,3,3,110946.11,13098974.629999999,184.49666666666667,0.004988818445279424,0.043478260869565216,0.9130434782608695,1.0
2025-02-01,21,Advisor 21,High Value,West,Growth Plus,7163.08,12.6,7175.69,2,2,18327.739999999998,2039436.22,6.3,0.000687482471925071,0.08695652173913043,0.4782608695652174,0.9130434782608695
2025-02-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7396.93,19.08,7416.01,1,0,31632.62,2024444.24,,0.0006031748239633644,0.13043478260869565,0.6086956521739131,0.0
2025-02-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,7517.46,10.01,7527.47,2,0,12525.949999999999,1149074.95,,0.0007991409833186306,0.17391304347826086,0.34782608695652173,0.0
2025-02-01,5,Advisor 05,Relationship Growth,West,Standard,7529.07,72.77,7601.84,2,1,119744.81999999999,2923681.9499999997,72.77,0.0006077089597696167,0.21739130434782608,1.0,0.6521739130434783
2025-02-01,2,Advisor 02,Acquisition,West,Standard,7654.99,0.0,7654.99,2,0,-7908.13,1715622.93,,-0.0,0.2608695652173913,0.043478260869565216,0.0
2025-02-01,15,Advisor 15,Acquisition,Midwest,Standard,7726.54,18.2,7744.74,3,0,29419.73,1373970.61,,0.0006186324619566529,0.30434782608695654,0.5652173913043478,0.0
2025-02-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,7752.13,27.07,7779.19,5,0,42525.52000000001,7158671.830000001,,0.00063655894154851,0.34782608695652173,0.6521739130434783,0.0
2025-02-01,18,Advisor 18,Retirement Specialists,West,Standard,7862.04,0.0,7862.04,3,0,-2281.5,443707.18999999994,,-0.0,0.391304347826087,0.17391304347826086,0.0
2025-02-01,11,Advisor 11,High Value,Midwest,Growth Plus,7352.63,515.08,7867.71,6,1,321.7900000000003,410246.26999999996,515.08,1.6006712452220377,0.43478260869565216,0.21739130434782608,0.6521739130434783
2025-02-01,14,Advisor 14,Relationship Growth,Midwest,Standard,7971.94,3.95,7975.89,2,0,7033.570000000001,2129028.94,,0.0005615924772199608,0.4782608695652174,0.2608695652173913,0.0
2025-02-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,8055.11,11.98,8067.08,2,0,14752.060000000001,599093.23,,0.0008120899725190922,0.5217391304347826,0.43478260869565216,0.0
2025-02-01,8,Advisor 08,Acquisition,West,Standard,8092.72,20.81,8113.53,6,1,24639.07,5386376.12,20.81,0.0008445935662344398,0.5652173913043478,0.5217391304347826,0.6521739130434783
2025-02-01,20,Advisor 20,Relationship Growth,Southeast,Standard,8152.99,0.0,8152.99,4,0,-2568.749999999999,1383738.35,,-0.0,0.6086956521739131,0.13043478260869565,0.0
2025-02-01,22,Advisor 22,Acquisition,Northeast,Standard,7335.22,1059.76,8394.98,1,0,-21266.51,2468628.5,,-0.049832342025090154,0.6521739130434783,0.0,0.0
2025-02-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,7708.74,738.06,8446.8,2,0,84840.25,4430901.2,,0.008699408594387687,0.6956521739130435,0.8260869565217391,0.0
2025-02-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,8484.15,366.97,8851.12,4,0,53791.43,6014373.02,,0.006822090433364572,0.7391304347826086,0.7391304347826086,0.0
2025-02-01,1,Advisor 01,Acquisition,Midwest,Standard,8887.09,52.82,8939.91,1,1,91731.12000000001,2466518.62,52.82,0.0005758133117746736,0.782608695652174,0.8695652173913043,0.6521739130434783
2025-02-01,17,Advisor 17,High Value,Southeast,Growth Plus,8953.1,9.64,8962.74,3,1,13296.13,729012.04,9.64,0.000725022995412951,0.8260869565217391,0.391304347826087,0.6521739130434783
2025-02-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,9059.7,5.24,9064.94,0,0,7678.34,349124.67,,0.000682439173050425,0.8695652173913043,0.30434782608695654,0.0
2025-02-01,3,Advisor 03,Acquisition,Southeast,Standard,8867.85,452.55,9320.4,1,0,74387.35,7268502.52,,0.0060836956821287485,0.9130434782608695,0.782608695652174,0.0
2025-02-01,4,Advisor 04,Relationship Growth,West,Standard,9352.28,93.7,9445.99,4,1,112406.46,4718415.04,93.7,0.0008335819845229535,0.9565217391304348,0.9565217391304348,0.6521739130434783
2025-02-01,19,Advisor 19,Relationship Growth,West,Standard,8863.84,619.18,9483.02,2,0,43966.1,3209372.61,,0.014083123133505132,1.0,0.6956521739130435,0.0
2025-03-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,6565.18,0.0,6565.18,4,1,-1298.0600000000004,613054.12,0.0,-0.0,0.0,0.17391304347826086,0.5652173913043478
2025-03-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,6738.37,36.37,6774.74,2,0,44001.61,7310591.16,,0.0008265606644847767,0.043478260869565216,0.6956521739130435,0.0
2025-03-01,3,Advisor 03,Acquisition,Southeast,Standard,6784.54,38.04,6822.59,3,1,49421.81,7297612.79,38.04,0.0007697006645446616,0.08695652173913043,0.782608695652174,0.5652173913043478
2025-03-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,6830.69,0.0,6830.69,3,0,-778.7399999999996,1140570.57,,-0.0,0.13043478260869565,0.21739130434782608,0.0
2025-03-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,6862.6,43.98,6906.58,4,0,66336.15,4497215.51,,0.0006629869234195835,0.17391304347826086,0.8260869565217391,0.0
2025-03-01,1,Advisor 01,Acquisition,Midwest,Standard,6867.45,461.13,7328.57,1,0,26783.64,2511378.36,,0.01721685327311747,0.21739130434782608,0.6086956521739131,0.0
2025-03-01,15,Advisor 15,Acquisition,Midwest,Standard,7449.8,12.84,7462.64,5,1,19925.960000000003,1398606.56,12.84,0.0006443855151771859,0.2608695652173913,0.4782608695652174,0.5652173913043478
2025-03-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7059.04,471.79,7530.83,5,0,8444.72,2191959.12,,0.055868045358519886,0.30434782608695654,0.30434782608695654,0.0
2025-03-01,5,Advisor 05,Relationship Growth,West,Standard,7540.31,0.0,7540.31,1,0,-23198.09,2995050.5,,-0.0,0.34782608695652173,0.0,0.0
2025-03-01,18,Advisor 18,Retirement Specialists,West,Standard,7563.82,0.0,7563.82,5,0,-2478.1,434354.81000000006,,-0.0,0.391304347826087,0.13043478260869565,0.0
2025-03-01,2,Advisor 02,Acquisition,West,Standard,7559.76,18.27,7578.02,8,1,24255.73,1760036.8,18.27,0.0007532240835464445,0.43478260869565216,0.5652173913043478,0.5652173913043478
2025-03-01,17,Advisor 17,High Value,Southeast,Growth Plus,7065.04,554.33,7619.37,3,0,-6966.209999999999,718624.4,,-0.07957411562384713,0.4782608695652174,0.043478260869565216,0.0
2025-03-01,14,Advisor 14,Relationship Growth,Midwest,Standard,7903.13,0.0,7903.13,5,1,-6477.710000000001,2122577.29,0.0,-0.0,0.5217391304347826,0.08695652173913043,0.5652173913043478
2025-03-01,20,Advisor 20,Relationship Growth,Southeast,Standard,7989.91,500.54,8490.46,8,1,22686.8,1679616.99,500.54,0.022063049879224927,0.5652173913043478,0.5217391304347826,0.5652173913043478
2025-03-01,19,Advisor 19,Relationship Growth,West,Standard,8448.06,56.41,8504.47,2,0,69983.68,3295266.09,,0.0008060450665069342,0.6086956521739131,0.8695652173913043,0.0
2025-03-01,21,Advisor 21,High Value,West,Growth Plus,7794.5,865.83,8660.34,2,0,88017.19,3264389.7800000003,,0.009837055693325361,0.6521739130434783,0.9130434782608695,0.0
2025-03-01,11,Advisor 11,High Value,Midwest,Growth Plus,8711.63,7.77,8719.41,4,0,12384.98,484143.33999999997,,0.0006273728338681209,0.6956521739130435,0.43478260869565216,0.0
2025-03-01,4,Advisor 04,Relationship Growth,West,Standard,8832.01,5.99,8838.0,3,0,9615.73,4815796.46,,0.000622937624080543,0.7391304347826086,0.34782608695652173,0.0
2025-03-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,8275.25,852.18,9127.42,2,1,97963.62,5998710.32,852.18,0.008698943546594133,0.782608695652174,0.9565217391304348,0.5652173913043478
2025-03-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,8909.74,384.77,9294.5,1,1,11468.69,1143445.23,384.77,0.033549603311276176,0.8260869565217391,0.391304347826087,0.5652173913043478
2025-03-01,22,Advisor 22,Acquisition,Northeast,Standard,9373.17,34.84,9408.01,1,0,49233.35,2748952.47,,0.0007076504036389968,0.8695652173913043,0.7391304347826086,0.0
2025-03-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,8631.81,838.05,9469.86,6,1,101114.03,13567690.05,838.05,0.00828816732949918,0.9130434782608695,1.0,0.5652173913043478
2025-03-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,9485.64,1.09,9486.73,5,1,1634.53,356503.16000000003,1.09,0.0006668583629544885,0.9565217391304348,0.2608695652173913,0.5652173913043478
2025-03-01,8,Advisor 08,Acquisition,West,Standard,8916.59,666.72,9583.31,1,1,35443.08,5479152.61,666.72,0.01881100626694971,1.0,0.6521739130434783,0.5652173913043478
2025-04-01,19,Advisor 19,Relationship Growth,West,Standard,6510.46,11.01,6521.48,3,0,14738.269999999999,3325665.35,,0.0007470347605248106,0.0,0.34782608695652173,0.0
2025-04-01,22,Advisor 22,Acquisition,Northeast,Standard,6713.01,27.69,6740.7,5,0,37258.54,2738012.78,,0.0007431853207345216,0.043478260869565216,0.6086956521739131,0.0
2025-04-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,6871.8,97.04,6968.84,0,0,126053.84,6373237.59,,0.0007698297806714973,0.08695652173913043,0.8695652173913043,0.0
2025-04-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,6628.88,480.51,7109.39,1,0,203966.69,14602578.68,,0.002355825845877089,0.13043478260869565,1.0,0.0
2025-04-01,17,Advisor 17,High Value,Southeast,Growth Plus,7181.61,8.93,7190.53,3,0,14866.19,1038225.1499999999,,0.0006006919055924887,0.17391304347826086,0.43478260869565216,0.0
2025-04-01,18,Advisor 18,Retirement Specialists,West,Standard,7210.26,0.0,7210.26,2,1,-2627.06,439998.52999999997,0.0,-0.0,0.21739130434782608,0.043478260869565216,0.7391304347826086
2025-04-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,6680.36,608.85,7289.21,2,1,15636.18,2091700.31,608.85,0.038938538696791675,0.2608695652173913,0.4782608695652174,0.7391304347826086
2025-04-01,21,Advisor 21,High Value,West,Growth Plus,7232.89,69.37,7302.25,2,1,91610.08,3400761.21,69.37,0.0007572310819944705,0.30434782608695654,0.7391304347826086,0.7391304347826086
2025-04-01,20,Advisor 20,Relationship Growth,Southeast,Standard,7346.46,3.42,7349.88,3,0,5527.5,1701806.86,,0.0006187245590230665,0.34782608695652173,0.17391304347826086,0.0
2025-04-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,7511.89,288.24,7800.13,1,0,-1628.54,358570.27999999997,,-0.1769928893364609,0.391304347826087,0.13043478260869565,0.0
2025-04-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7942.2,37.43,7979.63,1,0,46940.13,2298538.94,,0.0007973987289766774,0.43478260869565216,0.6521739130434783,0.0
2025-04-01,15,Advisor 15,Acquisition,Midwest,Standard,8130.27,12.57,8142.84,2,0,14774.81,1421608.57,,0.0008507723618780885,0.4782608695652174,0.391304347826087,0.0
2025-04-01,4,Advisor 04,Relationship Growth,West,Standard,7880.81,417.44,8298.24,3,1,33469.96,7140453.48,417.44,0.012472079440788097,0.5217391304347826,0.5217391304347826,0.7391304347826086
2025-04-01,2,Advisor 02,Acquisition,West,Standard,7847.84,488.68,8336.53,2,0,60260.96,1971111.5,,0.008109396199463135,0.5652173913043478,0.6956521739130435,0.0
2025-04-01,11,Advisor 11,High Value,Midwest,Growth Plus,8658.88,4.87,8663.75,1,1,7150.94,486099.71,4.87,0.0006810293471907191,0.6086956521739131,0.2608695652173913,0.7391304347826086
2025-04-01,8,Advisor 08,Acquisition,West,Standard,8806.31,70.97,8877.28,3,1,104471.37,6624809.66,70.97,0.0006793248714935011,0.6521739130434783,0.8260869565217391,0.7391304347826086
2025-04-01,3,Advisor 03,Acquisition,Southeast,Standard,8238.15,655.82,8893.97,6,0,94152.75,7417060.78,,0.00696548959005446,0.6956521739130435,0.782608695652174,0.0
2025-04-01,1,Advisor 01,Acquisition,Midwest,Standard,8956.06,0.0,8956.06,2,0,-1754.9699999999993,2599194.4899999998,,-0.0,0.7391304347826086,0.08695652173913043,0.0
2025-04-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,9003.12,8.4,9011.52,5,0,13506.11,1151557.74,,0.0006219407364518725,0.782608695652174,0.30434782608695654,0.0
2025-04-01,14,Advisor 14,Relationship Growth,Midwest,Standard,8820.61,275.91,9096.52,4,0,34856.89,2178594.46,,0.007915508239547476,0.8260869565217391,0.5652173913043478,0.0
2025-04-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,8541.48,592.6,9134.07,8,2,161096.47,7708549.2299999995,296.3,0.003678541187153263,0.8695652173913043,0.9130434782608695,1.0
2025-04-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,9428.05,123.51,9551.56,4,0,162387.23,4693379.04,,0.0007605893640774585,0.9130434782608695,0.9565217391304348,0.0
2025-04-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,9168.34,410.41,9578.75,2,0,-7917.139999999999,617758.9,,-0.0518381637813655,0.9565217391304348,0.0,0.0
2025-04-01,5,Advisor 05,Relationship Growth,West,Standard,9085.98,571.94,9657.92,5,0,5651.010000000001,4433719.72,,0.10121022613656673,1.0,0.21739130434782608,0.0
2025-05-01,18,Advisor 18,Retirement Specialists,West,Standard,6591.58,5.29,6596.87,3,0,6237.26,456834.95,,0.0008481288257985077,0.0,0.13043478260869565,0.0
2025-05-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,6780.47,86.17,6866.64,5,0,125490.42,7933368.350000001,,0.0006866659622304236,0.043478260869565216,0.8260869565217391,0.0
2025-05-01,11,Advisor 11,High Value,Midwest,Growth Plus,6897.72,0.86,6898.57,5,0,1319.5900000000004,492671.25,,0.0006517175789449751,0.08695652173913043,0.043478260869565216,0.0
2025-05-01,19,Advisor 19,Relationship Growth,West,Standard,6646.88,677.73,7324.61,10,3,64120.29,4005903.7,225.91,0.010569665233890864,0.13043478260869565,0.6956521739130435,1.0
2025-05-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,7330.09,57.58,7387.67,5,1,83183.84,4789806.07,57.58,0.000692201754571561,0.17391304347826086,0.7391304347826086,0.5652173913043478
2025-05-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,7308.77,91.03,7399.81,2,0,128458.77,3111497.02,,0.0007086320381239833,0.21739130434782608,0.8695652173913043,0.0
2025-05-01,5,Advisor 05,Relationship Growth,West,Standard,7380.03,42.93,7422.96,5,1,56440.54,4485110.16,42.93,0.0007606234809234639,0.2608695652173913,0.5652173913043478,0.5652173913043478
2025-05-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7420.86,18.48,7439.34,2,0,29544.929999999997,2330608.53,,0.0006254880278951415,0.30434782608695654,0.43478260869565216,0.0
2025-05-01,22,Advisor 22,Acquisition,Northeast,Standard,7746.98,30.78,7777.75,5,1,41717.13,2835703.58,30.78,0.0007378264036859679,0.34782608695652173,0.4782608695652174,0.5652173913043478
2025-05-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,8328.77,7.09,8335.86,3,1,11384.83,1139829.96,7.09,0.000622758530430406,0.391304347826087,0.21739130434782608,0.5652173913043478
2025-05-01,17,Advisor 17,High Value,Southeast,Growth Plus,8550.21,9.51,8559.72,2,0,13414.35,1058700.71,,0.0007089422894139485,0.43478260869565216,0.2608695652173913,0.0
2025-05-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,8439.81,150.7,8590.51,2,1,221539.74,15038754.040000001,150.7,0.0006802391300089095,0.4782608695652174,1.0,0.5652173913043478
2025-05-01,14,Advisor 14,Relationship Growth,Midwest,Standard,8636.9,9.89,8646.79,3,0,14693.800000000001,2303637.8,,0.0006730729967741496,0.5217391304347826,0.30434782608695654,0.0
2025-05-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,8714.42,2.51,8716.93,2,0,4597.8099999999995,429824.57,,0.0005459120755316118,0.5652173913043478,0.08695652173913043,0.0
2025-05-01,3,Advisor 03,Acquisition,Southeast,Standard,8960.8,5.55,8966.35,3,0,7257.360000000001,7325104.31,,0.0007647408975164522,0.6086956521739131,0.17391304347826086,0.0
2025-05-01,21,Advisor 21,High Value,West,Growth Plus,8933.35,48.79,8982.14,3,1,60709.369999999995,3439188.14,48.79,0.0008036650685058996,0.6521739130434783,0.6086956521739131,0.5652173913043478
2025-05-01,4,Advisor 04,Relationship Growth,West,Standard,8386.52,645.32,9031.84,2,1,181685.17,7435415.11,645.32,0.00355185841530159,0.6956521739130435,0.9130434782608695,0.5652173913043478
2025-05-01,2,Advisor 02,Acquisition,West,Standard,9064.42,0.0,9064.42,1,1,-13177.859999999999,1960453.74,0.0,-0.0,0.7391304347826086,0.0,0.5652173913043478
2025-05-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,8991.71,121.27,9112.98,2,1,189651.85,6595981.66,121.27,0.000639434838099391,0.782608695652174,0.9565217391304348,0.5652173913043478
2025-05-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,9273.17,13.25,9286.42,2,0,22416.51,2108227.2600000002,,0.0005910821978978887,0.8260869565217391,0.34782608695652173,0.0
2025-05-01,1,Advisor 01,Acquisition,Midwest,Standard,9298.51,42.02,9340.53,0,0,61880.82,2676648.52,,0.0006790472395162185,0.8695652173913043,0.6521739130434783,0.0
2025-05-01,20,Advisor 20,Relationship Growth,Southeast,Standard,9089.95,491.86,9581.81,1,0,46222.49,1749547.15,,0.010641140276086382,0.9130434782608695,0.5217391304347826,0.0
2025-05-01,8,Advisor 08,Acquisition,West,Standard,9098.21,576.7,9674.91,3,1,120299.45,7339670.36,576.7,0.00479387062866871,0.9565217391304348,0.782608695652174,0.5652173913043478
2025-05-01,15,Advisor 15,Acquisition,Midwest,Standard,9237.32,565.06,9802.38,2,0,24952.56,2821441.04,,0.02264537185763705,1.0,0.391304347826087,0.0
2025-06-01,22,Advisor 22,Acquisition,Northeast,Standard,6840.87,52.79,6893.67,7,0,67607.16,2901460.43,,0.0007808344559954892,0.0,0.5652173913043478,0.0
2025-06-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,7011.37,0.2,7011.57,4,0,338.54000000000013,437267.7,,0.0005907721391859158,0.043478260869565216,0.0,0.0
2025-06-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,6760.97,363.05,7124.02,3,0,5252.91,1159745.71,,0.06911407200960991,0.08695652173913043,0.08695652173913043,0.0
2025-06-01,8,Advisor 08,Acquisition,West,Standard,6521.72,640.32,7162.03,4,1,57813.619999999995,7623456.350000001,640.32,0.011075590838283437,0.13043478260869565,0.4782608695652174,0.6956521739130435
2025-06-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,7131.12,103.61,7234.73,2,0,123735.34000000001,3292075.77,,0.0008373517218282181,0.17391304347826086,0.9130434782608695,0.0
2025-06-01,5,Advisor 05,Relationship Growth,West,Standard,7083.64,523.37,7607.01,1,1,106563.61,4665174.17,523.37,0.0049113388707458395,0.21739130434782608,0.8695652173913043,0.6956521739130435
2025-06-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,7194.54,488.11,7682.66,4,1,210207.51,10745493.28,488.11,0.002322038827252176,0.2608695652173913,0.9565217391304348,0.6956521739130435
2025-06-01,17,Advisor 17,High Value,Southeast,Growth Plus,7502.98,493.79,7996.77,8,2,6890.63,1079475.08,246.895,0.07166108178787717,0.30434782608695654,0.13043478260869565,1.0
2025-06-01,15,Advisor 15,Acquisition,Midwest,Standard,8002.11,67.2,8069.32,2,0,81664.87000000001,2924923.18,,0.0008228752461125572,0.34782608695652173,0.6956521739130435,0.0
2025-06-01,11,Advisor 11,High Value,Midwest,Growth Plus,7765.32,432.27,8197.59,1,0,23045.06,1551207.03,,0.018757599242527463,0.391304347826087,0.2608695652173913,0.0
2025-06-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,7875.79,383.17,8258.96,1,0,102131.99,4908703.57,,0.003751713836183942,0.43478260869565216,0.782608695652174,0.0
2025-06-01,3,Advisor 03,Acquisition,Southeast,Standard,8218.15,42.41,8260.56,3,1,74597.50000000001,7520512.9,42.41,0.0005685177117195615,0.4782608695652174,0.6521739130434783,0.6956521739130435
2025-06-01,19,Advisor 19,Relationship Growth,West,Standard,7998.78,335.79,8334.57,3,1,30498.93,4230627.5200000005,335.79,0.011009894445477269,0.5217391304347826,0.30434782608695654,0.6956521739130435
2025-06-01,1,Advisor 01,Acquisition,Midwest,Standard,8345.79,49.7,8395.49,4,0,89751.23,2752178.62,,0.0005537528566460872,0.5652173913043478,0.7391304347826086,0.0
2025-06-01,13,Advisor 13,Relationship Growth,Southeast,Standard,8444.73,39.2,8483.94,2,0,51805.85,2392635.59,,0.000756671302565251,0.6086956521739131,0.43478260869565216,0.0
2025-06-01,20,Advisor 20,Relationship Growth,Southeast,Standard,8534.28,22.2,8556.48,4,1,31026.68,1859481.3699999999,22.2,0.0007155132292594631,0.6521739130434783,0.34782608695652173,0.6956521739130435
2025-06-01,21,Advisor 21,High Value,West,Growth Plus,8432.51,538.71,8971.22,2,0,71679.29,3509882.1999999997,,0.007515559933699121,0.6956521739130435,0.6086956521739131,0.0
2025-06-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,8725.22,356.27,9081.5,3,0,65090.56,6783009.02,,0.005473451142531267,0.7391304347826086,0.5217391304347826,0.0
2025-06-01,2,Advisor 02,Acquisition,West,Standard,9096.37,8.8,9105.17,2,0,11609.640000000001,1940524.71,,0.0007579907731850427,0.782608695652174,0.21739130434782608,0.0
2025-06-01,18,Advisor 18,Retirement Specialists,West,Standard,8556.89,548.83,9105.72,2,0,2391.3500000000004,793061.56,,0.22950634578794404,0.8260869565217391,0.043478260869565216,0.0
2025-06-01,14,Advisor 14,Relationship Growth,Midwest,Standard,9259.75,42.6,9302.36,0,0,50079.87,2398375.71,,0.0008506411857698512,0.8695652173913043,0.391304347826087,0.0
2025-06-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,9424.05,384.71,9808.76,3,0,10129.95,2289416.49,,0.03797748261343836,0.9130434782608695,0.17391304347826086,0.0
2025-06-01,4,Advisor 04,Relationship Growth,West,Standard,9367.16,503.26,9870.42,3,1,106053.87,7496271.0200000005,503.26,0.00474532423946434,0.9565217391304348,0.8260869565217391,0.6956521739130435
2025-06-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,9439.08,736.82,10175.9,3,0,465946.75,15736861.92,,0.00158133949855858,1.0,1.0,0.0
2025-07-01,1,Advisor 01,Acquisition,Midwest,Standard,6637.12,43.93,6681.05,4,1,59282.82,2851117.45,43.93,0.0007410241280694812,0.0,0.4782608695652174,0.4782608695652174
2025-07-01,17,Advisor 17,High Value,Southeast,Growth Plus,6831.11,0.0,6831.11,3,0,-3242.4700000000003,1525871.17,,-0.0,0.043478260869565216,0.043478260869565216,0.0
2025-07-01,13,Advisor 13,Relationship Growth,Southeast,Standard,6999.36,64.35,7063.71,4,0,80565.71,2514321.6,,0.000798726902549484,0.08695652173913043,0.6086956521739131,0.0
2025-07-01,8,Advisor 08,Acquisition,West,Standard,6887.89,301.02,7188.91,5,0,97621.26,7812063.46,,0.003083549628431348,0.13043478260869565,0.6521739130434783,0.0
2025-07-01,19,Advisor 19,Relationship Growth,West,Standard,6572.37,625.48,7197.85,5,1,33345.93,4323606.61,625.48,0.018757311611941847,0.17391304347826086,0.34782608695652173,0.4782608695652174
2025-07-01,4,Advisor 04,Relationship Growth,West,Standard,7172.52,78.6,7251.11,5,0,141808.91,9580190.28,,0.0005542670062127972,0.21739130434782608,0.9130434782608695,0.0
2025-07-01,3,Advisor 03,Acquisition,Southeast,Standard,7240.23,17.42,7257.65,3,2,28702.22,7438373.19,8.71,0.0006069216945588182,0.2608695652173913,0.30434782608695654,0.8260869565217391
2025-07-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,6638.68,657.35,7296.02,5,1,110367.64,11378509.549999999,657.35,0.005956003045820315,0.30434782608695654,0.782608695652174,0.4782608695652174
2025-07-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,7324.51,33.87,7358.38,2,1,44087.95,4959390.81,33.87,0.0007682371260174265,0.34782608695652173,0.391304347826087,0.4782608695652174
2025-07-01,11,Advisor 11,High Value,Midwest,Growth Plus,7489.68,11.04,7500.72,4,0,16937.22,1575180.48,,0.0006518188935374282,0.391304347826087,0.21739130434782608,0.0
2025-07-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,7513.86,2.74,7516.6,4,0,3888.86,442223.31,,0.0007045766625694934,0.43478260869565216,0.08695652173913043,0.0
